title,rentType,position,direction,area,tags,price
清水苑精装两房，房东收次出租，双轨交通，品质小区，家电全配,,金桥 清水苑-台儿庄路363弄 · 距离地铁台儿庄路725米, 南 , 70.22 平米 ,近地铁随时看拎包入住,5800 元/月
金梅园，有钥匙随时看房，全配拎包入住，年底急租,,曹杨 金梅园 · 距离地铁枫桥路780米, 南 , 60 平米 ,近地铁拎包入住,4800 元/月
拎包入住，交通便利，环境优雅，配套完善,,春申 锦乐馨苑, 南 , 86 平米 ,拎包入住,4300 元/月
正旺苑，小区，房型正气，周边配套齐全,,金桥 正旺苑 · 距离地铁杨高北路1145米, 南 , 109 平米 ,近地铁,7200 元/月
电梯房，配备齐全，拎包入住,,洋泾 东方城市公寓 · 距离地铁北洋泾路978米, 南 , 108 平米 ,近地铁随时看拎包入住,9500 元/月
整租 精装双南两房 采光充足 交通便利 周边配套齐全随时看房,,真光 清涧八街坊 · 距离地铁李子园1102米, 南 , 65 平米 ,近地铁随时看拎包入住,4500 元/月
两室两厅，居家装修，近云山站，拎包入住.,,金杨 黄山始信苑 · 距离地铁云山路478米, 南 , 70 平米 ,近地铁随时看拎包入住,5800 元/月
淞虹公寓，三房一厅，可住一家人，随时看房,,北新泾 淞虹公寓 · 距离地铁淞虹路474米, 南 , 90 平米 ,近地铁随时看,7000 元/月
凌兆新村-凌兆路711弄,,三林 凌兆新村-凌兆路711弄 · 距离地铁上南路444米, 南 , 70 平米 ,近地铁随时看,4500 元/月
诚心出租，出门地铁 ，可长签，有钥匙随时入住,,洋泾 巨东小区-张杨路1776弄 · 距离地铁北洋泾路299米, 南 , 70 平米 ,近地铁随时看拎包入住,6200 元/月
南园二村精装三房诚意出租 看房随时,,植物园 园南二村, 南 , 90 平米 ,随时看,8000 元/月
品质小区 看房方便 精装全配 随时入住,,浦东世博 上南花苑一期 · 距离地铁云台路308米, , 98 平米 ,近地铁,2800 元/月
繁华地段，85路公交总站，双南两房，装修干净,,金桥 金桥新村一街坊 · 距离地铁五莲路1052米, , 67 平米 ,近地铁拎包入住,4200 元/月
新挂牌，诚意出租，有需要的可以联系看房，房源多多,,春申 万科假日风景四期, , 137 平米 ,随时看,7600 元/月
买的是家，租的是生活，可以读书，现寻找有缘人，看房联系DD,,金杨 金樟花苑 · 距离地铁云山路1138米, 南 , 71 平米 ,近地铁随时看,5300 元/月
徐汇新城 93平米中等装修两房两厅一卫，家电齐全生活方便,,长桥 徐汇新城, , 93 平米 ,随时看拎包入住,6500 元/月
看房方便，位置佳，临近巴黎春天,,塘桥 浦东南路2141弄 · 距离地铁塘桥259米, 南 , 45 平米 ,近地铁随时看,4000 元/月
金杨四街坊！交通便利！全装全配！房东诚心出租！,,金杨 金杨新村二街坊 · 距离地铁云山路134米, , 60 平米 ,近地铁拎包入住,5100 元/月
精装两房 近中潭站 可押一付一 看房方便,整租,甘泉宜川 平江小区 · 距离地铁中潭路755米, 南 , 97 平米 ,近地铁随时看免佣可短租拎包入住,8500 元/月
店长力荐，环球港脚下，一楼一室，金沙江站,整租,长风 长风一村 · 距离地铁大渡河路766米, 南 , 40 平米 ,近地铁随时看,4800 元/月
整租潍坊七村两房 近八佰伴陆家嘴 世纪大道地铁2469号,整租,潍坊 潍坊七村 · 距离地铁世纪大道770米, 南 , 46.36 平米 ,近地铁随时看,6500 元/月
蔷薇新村 居家一室户，配套齐全，,整租,春申 蔷薇二村, 南 , 47 平米 ,随时看,3200 元/月
近地铁 交通便利周边配套齐全,整租,浦东世博 上南六村 · 距离地铁云台路516米, 南 , 55 平米 ,近地铁随时看可短租拎包入住,2850 元/月
隆德路/江苏路站 背对长宁88 一室一厅 精装修,整租,中山公园 大桥小区-长宁支路165弄 · 距离地铁隆德路465米, 南 , 45 平米 ,近地铁随时看拎包入住,5200 元/月
双南两房！大客厅！采光充足！南北通！看房随时！,整租,金杨 黄山小区 · 距离地铁云山路982米, 南 , 70 平米 ,近地铁随时看可短租拎包入住,5500 元/月
近地铁周边商圈成熟生活便利全装全配 拎包住,整租,真如 北石路114号 · 距离地铁真如409米, 南 , 73 平米 ,近地铁随时看可短租拎包入住,7500 元/月
给幸福一把钥匙，给一个小家，罗阳二村 精装两室 拎包入住,整租,梅陇 罗阳二村 · 距离地铁莲花路1262米, 南 , 66 平米 ,近地铁随时看可短租拎包入住,5500 元/月
龙柏三村精装修一室户 看房方便 需要联系,整租,龙柏 龙柏三村-先锋公寓 · 距离地铁龙柏新村580米, 北 , 30 平米 ,近地铁随时看拎包入住,3500 元/月
1梯2户，双南房间，厅有大窗，出门轻轨，公交，可长租,整租,金桥 沪东新村 · 距离地铁五莲路618米, 南 , 65 平米 ,近地铁,4300 元/月
龙柏女生合租朝南带阳台一室户，看房方便,整租,龙柏 龙柏四村三小区 · 距离地铁龙柏新村693米, 南 , 20 平米 ,近地铁随时看,2700 元/月
汤巷雅苑二室一厅一卫，环境好，采光好，随时看房,整租,康桥 汤巷雅苑 · 距离地铁秀沿路674米, 南 , 55 平米 ,近地铁随时看,4300 元/月
陆家嘴，精装修好房，采光好，房间干净，近世纪大道和九六广场,整租,潍坊 潍坊一村 · 距离地铁浦电路(6号线)632米, 南 , 35 平米 ,近地铁拎包入住,4150 元/月
二房，自住装修，看房方便随时入住,整租,北蔡 南新四村, 南 , 58 平米 ,随时看,5000 元/月
梅园三街坊健身5楼边套一房南北通诚心出租,整租,陆家嘴 崂山二村 · 距离地铁浦东大道347米, 南 , 40 平米 ,近地铁随时看,5500 元/月
新上房源，小区环境好，拎包入住，户型正气，采光好,整租,康健 钦州路111弄 · 距离地铁漕宝路662米, 南 , 52 平米 ,近地铁随时看拎包入住,5700 元/月
杨南路 朝南一室户 采光好 靠近杨南路,整租,三林 博学家园 · 距离地铁高青路413米, 南 , 25 平米 ,近地铁随时看,3000 元/月
（小万上门拍照）采光好南北通透，中间楼层随时看周边配套成熟，,整租,浦东世博 济阳二村 · 距离地铁长清路584米, 北 , 20 平米 ,近地铁随时看,2000 元/月
近新天地，日月光，精装一房，采光好，交通便利，配套齐全,整租,五里桥 蒙自路395弄 · 距离地铁鲁班路662米, 南 , 42 平米 ,近地铁随时看,5500 元/月
合租房，出租其中的一间房，看房方便！,整租,浦东世博 耀高小区 · 距离地铁长清路257米, 南 , 49 平米 ,近地铁随时看,3600 元/月
房型正气采光好通风好随时看房拎包入住,整租,五里桥 丽园新村 · 距离地铁陆家浜路648米, 南 , 53 平米 ,近地铁随时看,8000 元/月
广中四村一室一厅带天井家电齐全生活非常方便采光好,整租,凉城 广中四村 · 距离地铁赤峰路500米, 南 , 33.35 平米 ,近地铁随时看,3500 元/月
徐汇区龙吴路，华沁家园，三房精装电梯房，非常干净，拎包入住,整租,植物园 华沁家园, 南 , 90 平米 ,随时看拎包入住,7300 元/月
钦州公寓，电梯三房两厅一卫，采光好，交通方便，看房随时,整租,田林 钦州公寓 · 距离地铁桂林路897米, 南 , 116 平米 ,近地铁随时看,9500 元/月
中间楼层精装修大一房，交通便利，配套完善，环境雅致,整租,航华 航华二村三街坊 · 距离地铁航中路875米, 南 , 43 平米 ,近地铁随时看,3800 元/月
近地铁4/7号，中间楼层南北通透，适合一家人或白领住,整租,斜土路大木桥 东安三村 · 距离地铁东安路426米, 南 , 57 平米 ,近地铁拎包入住,5800 元/月
由由四村 双南两房 看房提前预约近7锦绣路站,整租,北蔡 由由四村-严中路269弄 · 距离地铁锦绣路804米, 南 , 68.9 平米 ,近地铁随时看,4300 元/月
凤城三村 朝南一门关 南北通透采光好 近新华紫荆广场 可入住,整租,黄兴公园 凤城三村 · 距离地铁黄兴路590米, 南 , 30.04 平米 ,近地铁拎包入住,3500 元/月
新上好房，快来看，漕河泾，近地铁，美食一条街,整租,古美罗阳 同济华城 · 距离地铁虹梅路199米, 南 , 64 平米 ,近地铁随时看,5500 元/月
租的是一套房拥有的是一个家,整租,康健 玉兰园, 南 , 38 平米 ,随时看可短租拎包入住,4300 元/月
近百联西郊 采光充足 闹中取静 看房随时！,整租,北新泾 金菊小区 · 距离地铁北新泾826米, 南 , 55 平米 ,近地铁随时看拎包入住,5500 元/月
梅园新村新出房源精装一房 可短租可押一付一 随时看,整租,源深 梅园新村 · 距离地铁浦东大道367米, 南 , 47 平米 ,近地铁随时看拎包入住,6000 元/月
双楠二房，居家装修，干净整洁，采光好，价可谈,整租,浦东世博 德州七村 · 距离地铁长清路920米, 南 , 56 平米 ,近地铁随时看可短租拎包入住,5300 元/月
精装修两房，带包可住，具体时间和房东聊，可年后入住,整租,金杨 香山东南街坊 · 距离地铁蓝天路518米, 南 , 51.66 平米 ,近地铁随时看拎包入住,5700 元/月
精装修一室户 近民生路 陆家嘴 八佰伴带固定车位,整租,洋泾 民生四村 · 距离地铁民生路470米, 南 , 36 平米 ,近地铁随时看,4100 元/月
精装修南北户型清涧，视野开阔。生活交通方便,整租,真光 清涧三街坊 · 距离地铁李子园790米, 南 , 72 平米 ,近地铁随时看,4800 元/月
朝南大卧室，阳光充足，好格局，近地铁，环境优美，看房随时,整租,塘桥 浦建小区 · 距离地铁塘桥263米, 南 , 34.3 平米 ,近地铁随时看拎包入住,4600 元/月
南北两房 精装 拎包入住 电梯景观房,整租,彭浦 临汾名城, 南 , 99 平米 ,拎包入住,7000 元/月
大洋新村 交通便利 拎包入住 好房急租,整租,甘泉宜川 大洋新村 · 距离地铁中潭路744米, 南 , 31 平米 ,近地铁免佣可短租拎包入住,3800 元/月
上南八村 两房一厅出租居家装修 拎包入住 交通生活方便,整租,浦东世博 上南八村 · 距离地铁成山路695米, 南 , 48 平米 ,近地铁随时看,6000 元/月
陆家嘴，八佰伴，世纪汇，世纪大道站，潍坊五村，好房招租,整租,潍坊 潍坊五村 · 距离地铁浦电路(6号线)597米, 南 , 52.58 平米 ,近地铁随时看,6500 元/月
房东全新装修 头次出租 有钥匙随时看房拎包入住,整租,真光 清涧六小区 · 距离地铁李子园1175米, 南 , 65 平米 ,近地铁随时看拎包入住,4800 元/月
水清苑两房一厅随时可看领包即住,整租,莘庄 水清苑 · 距离地铁虹莘路1234米, 南 , 67 平米 ,近地铁随时看拎包入住,4600 元/月
商圈成熟大面积有钥匙,整租,金桥 金桥路835弄 · 距离地铁金桥路426米, 南 , 72.47 平米 ,近地铁随时看可短租拎包入住,5200 元/月
此房为南向二房一厅，建筑面积为65平米,整租,长桥 罗秀二村, 南 , 65 平米 ,随时看,4500 元/月
精装一房，拎包入住，采光全明，看房方便,整租,光新 光新三村 · 距离地铁中潭路928米, 南 , 35.32 平米 ,近地铁随时看拎包入住,4800 元/月
两房精装修，配置齐全，南北通透，近植物园。,整租,南站 园南一村, 南 , 60 平米 ,随时看免佣可短租拎包入住,5000 元/月
户型正气格局大气周边配套齐全采光通透随时可看,整租,控江 控江二村 · 距离地铁黄兴路556米, 南 , 35.25 平米 ,近地铁随时看,3800 元/月
田林十二村 精装单间女生合租 近地铁1.12,整租,田林 田林十二村 · 距离地铁漕宝路642米, 南 , 20 平米 ,近地铁随时看可短租拎包入住,2650 元/月
精装修一房一厅，中间楼层，采光好，全明户型,整租,康健 钦州南路300弄 · 距离地铁桂林公园806米, 南 , 43.34 平米 ,近地铁拎包入住,5000 元/月
地铁小南门站 随时看房 通风好采光好 随时看,整租,老西门 南门大厦 · 距离地铁小南门216米, 南 , 30 平米 ,近地铁随时看,4300 元/月
交通方便 配套成熟 看房随时有钥匙,整租,浦东世博 昌四小区-南码头路1696弄 · 距离地铁东明路514米, 南 , 40 平米 ,近地铁随时看,3800 元/月
房东诚心出租 拎包入住 随时看房,整租,真如 石岚三村 · 距离地铁岚皋路601米, 南 , 20 平米 ,近地铁随时看可短租拎包入住,2000 元/月
装修好，地段佳，采光十足，随时看房！！,整租,打浦桥 南塘浜路93弄 · 距离地铁鲁班路546米, 南 , 40 平米 ,近地铁随时看,4800 元/月
近地铁15，拎包入住装修，双南两房，看中好谈！,整租,长桥 长桥三村, 南 , 55.2 平米 ,随时看拎包入住,4800 元/月
新挂牌，南北通两房，位置安静，中间楼层，居家全配，随时看,整租,光新 石泉六村 · 距离地铁岚皋路525米, 南 , 48 平米 ,近地铁随时看,5800 元/月
此房面积为南一房一厅一卫，建筑面积42平米,整租,长桥 长桥新村, 南 , 42 平米 ,随时看,3500 元/月
上海南站旁边，居家装修，交通便利 拎包即可入住，随时看房,整租,南站 东荡小区 · 距离地铁上海南站630米, 南 , 62.16 平米 ,近地铁随时看拎包入住,4500 元/月
交通便利，干净清爽，可以随时看房随时入住,整租,北新泾 虹康花苑三期 · 距离地铁北新泾570米, 南 , 26 平米 ,近地铁随时看,3200 元/月
靠近地铁 楼层不高 采光好,整租,梅陇 上海阳城 · 距离地铁外环路461米, 南 , 125 平米 ,近地铁随时看拎包入住,9500 元/月
精装修二房，中间楼层，采光好，户型正气，看中可谈,整租,浦东世博 上钢十村 · 距离地铁长清路491米, 南 , 53.24 平米 ,近地铁随时看可短租,5500 元/月
淞虹公寓 小区环境优美 绿化环境好,整租,北新泾 淞虹公寓 · 距离地铁淞虹路474米, 南 , 50 平米 ,近地铁随时看拎包入住,5000 元/月
精装两房朝南全明，家具家电全配，交通便利，生活便捷,整租,康健 康强坊 · 距离地铁上海南站551米, 南 , 58 平米 ,近地铁,5500 元/月
金桥6号五莲路100M 精装两房诚意出租,整租,金桥 六荷苑 · 距离地铁博兴路463米, 南 , 72 平米 ,近地铁随时看拎包入住,5300 元/月
北新泾站 居家两房 全明户型,整租,北新泾 新泾五村 · 距离地铁北新泾692米, 南 , 73 平米 ,近地铁随时看拎包入住,5800 元/月
一室户，居家装修，已空关，看房随时，,整租,南码头 南码头路119弄 · 距离地铁临沂新村1107米, 南 , 30 平米 ,近地铁随时看拎包入住,3600 元/月
居家装修，近大渡河站，天地软件园，看房有钥匙！,整租,长风 北巷小区-上钞银杏苑 · 距离地铁大渡河路720米, 南 , 102 平米 ,近地铁随时看拎包入住,10000 元/月
